repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
30,0.5990384615384615,0.6068542063651724,0.7454495724393464,0.5358819188684592,0.7454495724393464,"[0.7307692307692308, 0.75, 0.7692307692307692, 0.7309523809523809, 0.7300724637681159, 0.7250936329588014, 0.8031914893617021, 0.7444444444444445, 0.7414772727272727, 0.7802197802197802, 0.7666666666666666, 0.6812966150315548, 0.765625, 0.7747252747252747, 0.7747252747252747, 0.7752808988764045, 0.7172312223858616, 0.7588014981273408, 0.6318681318681318, 0.7864583333333334, 0.7212765957446808, 0.7265957446808511, 0.7989130434782609, 0.7849462365591398, 0.7717391304347826, 0.6608527131782946, 0.7472527472527472, 0.7475655430711611, 0.7556207233626588, 0.710594315245478]"
