repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
30,0.8445190156599555,0.7529234765733618,0.8224127117146918,0.7757470040260844,0.9138332056411212,"[0.9271230826786382, 0.8983758348512446, 0.9068333333333334, 0.9396666666666667, 0.9123082678638235, 0.9120967741935484, 0.8956330128205129, 0.9196666666666666, 0.9453301303050157, 0.9250061470371281, 0.9272324825344124, 0.8713972431077694, 0.9366742754375044, 0.8742477692467316, 0.8963295753157582, 0.9160919540229885, 0.9164389799635702, 0.9246731687072007, 0.9315210624610915, 0.9321540365436413, 0.9025329280648429, 0.908355795148248, 0.9119257478632479, 0.9113333333333333, 0.9144281866491957, 0.915537084398977, 0.9106666666666667, 0.9170581440123219, 0.9045143638850889, 0.909843455454471]"
